ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-10-01,12.6034194800508,11.77510054880369,12.626524205252665,12.518258788727936,12.688353310339652,-0.3895299536897516,-0.3895299536897516,-0.3895299536897516,-0.3895299536897516,-0.3895299536897516,-0.3895299536897516,0.0,0.0,0.0,12.213889526361049
2025-11-01,12.622100727327947,12.031459222045964,12.911466019148,12.523661841401697,12.719968411151896,-0.15972662866197118,-0.15972662866197118,-0.15972662866197118,-0.15972662866197118,-0.15972662866197118,-0.15972662866197118,0.0,0.0,0.0,12.462374098665975
2025-12-01,12.640179353725186,12.053320737821837,12.928456396281513,12.526959038944382,12.75163523971965,-0.155496825437532,-0.155496825437532,-0.155496825437532,-0.155496825437532,-0.155496825437532,-0.155496825437532,0.0,0.0,0.0,12.484682528287653
2026-01-01,12.658860601002333,12.20730898475837,13.122174563358053,12.532474618908006,12.785007992377128,0.01070285520037179,0.01070285520037179,0.01070285520037179,0.01070285520037179,0.01070285520037179,0.01070285520037179,0.0,0.0,0.0,12.669563456202704
2026-02-01,12.677541848279478,12.20882070266815,13.081806069985696,12.53515155661534,12.820449702562321,-0.022422797536032827,-0.022422797536032827,-0.022422797536032827,-0.022422797536032827,-0.022422797536032827,-0.022422797536032827,0.0,0.0,0.0,12.655119050743446
2026-03-01,12.694415232916901,12.342316282316796,13.253896910857298,12.532893810245966,12.854005601889321,0.11543582373751193,0.11543582373751193,0.11543582373751193,0.11543582373751193,0.11543582373751193,0.11543582373751193,0.0,0.0,0.0,12.809851056654413
2026-04-01,12.713096480194046,12.1575913920179,13.109632531029897,12.534378583570566,12.887935650236633,-0.06763402138575102,-0.06763402138575102,-0.06763402138575102,-0.06763402138575102,-0.06763402138575102,-0.06763402138575102,0.0,0.0,0.0,12.645462458808295
2026-05-01,12.731175106591287,12.239297191483931,13.163514524642979,12.537960112387815,12.922675827332116,-0.03304735902773396,-0.03304735902773396,-0.03304735902773396,-0.03304735902773396,-0.03304735902773396,-0.03304735902773396,0.0,0.0,0.0,12.698127747563554
2026-06-01,12.749856353868434,12.069624861329096,13.008813563757716,12.54048523034535,12.959456717141817,-0.2019124398089417,-0.2019124398089417,-0.2019124398089417,-0.2019124398089417,-0.2019124398089417,-0.2019124398089417,0.0,0.0,0.0,12.547943914059493
2026-07-01,12.767934980265672,11.961271382118731,12.904430515737696,12.540888556398155,12.995545042630896,-0.35418525283450064,-0.35418525283450064,-0.35418525283450064,-0.35418525283450064,-0.35418525283450064,-0.35418525283450064,0.0,0.0,0.0,12.41374972743117
2026-08-01,12.78661622754282,11.698965436778485,12.67533296114348,12.541368627699809,13.029679851945236,-0.6070425063735878,-0.6070425063735878,-0.6070425063735878,-0.6070425063735878,-0.6070425063735878,-0.6070425063735878,0.0,0.0,0.0,12.179573721169232
2026-09-01,12.805297474819966,12.06332523144166,13.084325196129287,12.543472664536294,13.067394974779772,-0.2380119115100507,-0.2380119115100507,-0.2380119115100507,-0.2380119115100507,-0.2380119115100507,-0.2380119115100507,0.0,0.0,0.0,12.567285563309916
2026-10-01,12.823376101217205,12.108522022822978,13.175264361507923,12.548438833687719,13.101777590846126,-0.17508266831366684,-0.17508266831366684,-0.17508266831366684,-0.17508266831366684,-0.17508266831366684,-0.17508266831366684,0.0,0.0,0.0,12.648293432903538
2026-11-01,12.84205734849435,12.374257772277648,13.409842091386041,12.54367250437627,13.13659540485258,0.0236150296302096,0.0236150296302096,0.0236150296302096,0.0236150296302096,0.0236150296302096,0.0236150296302096,0.0,0.0,0.0,12.86567237812456
2026-12-01,12.86013597489159,12.13963897807268,13.17954810106254,12.545666444200366,13.173122476087435,-0.22279384553014298,-0.22279384553014298,-0.22279384553014298,-0.22279384553014298,-0.22279384553014298,-0.22279384553014298,0.0,0.0,0.0,12.637342129361446
2027-01-01,12.878817222168735,12.308953390212134,13.390986961817864,12.550591693591436,13.21407300171905,-0.040060440141296644,-0.040060440141296644,-0.040060440141296644,-0.040060440141296644,-0.040060440141296644,-0.040060440141296644,0.0,0.0,0.0,12.838756782027438
2027-02-01,12.897498469445884,12.384655979969244,13.54098654591207,12.55414509909593,13.25750296532785,0.03968698393523315,0.03968698393523315,0.03968698393523315,0.03968698393523315,0.03968698393523315,0.03968698393523315,0.0,0.0,0.0,12.937185453381117
2027-03-01,12.914371854083306,12.231479780161408,13.41780683593933,12.54789787002021,13.298919497247837,-0.08188676304868131,-0.08188676304868131,-0.08188676304868131,-0.08188676304868131,-0.08188676304868131,-0.08188676304868131,0.0,0.0,0.0,12.832485091034625
2027-04-01,12.933053101360452,12.333187992194652,13.482534007165993,12.537941209141925,13.341140598685566,-0.018579440380635397,-0.018579440380635397,-0.018579440380635397,-0.018579440380635397,-0.018579440380635397,-0.018579440380635397,0.0,0.0,0.0,12.914473660979816
2027-05-01,12.95113172775769,12.187035745969101,13.416963361343347,12.536629152522337,13.385423886196381,-0.1696700102434766,-0.1696700102434766,-0.1696700102434766,-0.1696700102434766,-0.1696700102434766,-0.1696700102434766,0.0,0.0,0.0,12.781461717514214
2027-06-01,12.96981297503484,12.8510353675937,14.05992759586264,12.531263914197147,13.424290633436097,0.4846558239608993,0.4846558239608993,0.4846558239608993,0.4846558239608993,0.4846558239608993,0.4846558239608993,0.0,0.0,0.0,13.45446879899574
2027-07-01,12.987891601432077,11.681967307135375,12.986360330832747,12.529276091554705,13.465300871146397,-0.6641622799010426,-0.6641622799010426,-0.6641622799010426,-0.6641622799010426,-0.6641622799010426,-0.6641622799010426,0.0,0.0,0.0,12.323729321531035
2027-08-01,13.006572848709224,11.40531138801104,12.74599531998419,12.52669047826541,13.506809017764503,-0.9331378702191075,-0.9331378702191075,-0.9331378702191075,-0.9331378702191075,-0.9331378702191075,-0.9331378702191075,0.0,0.0,0.0,12.073434978490116
2027-09-01,13.02525409598637,12.013773985825702,13.383328142344075,12.520987464600735,13.557336162269213,-0.3418838660535475,-0.3418838660535475,-0.3418838660535475,-0.3418838660535475,-0.3418838660535475,-0.3418838660535475,0.0,0.0,0.0,12.683370229932821
2027-10-01,13.04333272238361,12.387607199475934,13.821953338476288,12.52027111758633,13.596011384869572,0.0448965285044261,0.0448965285044261,0.0448965285044261,0.0448965285044261,0.0448965285044261,0.0448965285044261,0.0,0.0,0.0,13.088229250888036
2027-11-01,13.062013969660756,12.554667468456435,13.97184188653076,12.513126999862473,13.640871799605076,0.2039956787981913,0.2039956787981913,0.2039956787981913,0.2039956787981913,0.2039956787981913,0.2039956787981913,0.0,0.0,0.0,13.266009648458947
2027-12-01,13.080092596057995,12.05090347927212,13.536572415552172,12.506437591914743,13.686514195316558,-0.29428037880757696,-0.29428037880757696,-0.29428037880757696,-0.29428037880757696,-0.29428037880757696,-0.29428037880757696,0.0,0.0,0.0,12.785812217250417
